temperature,humidity,solar_global,solar_diffuse,
1:01:00,40.1,81,0,0
1:01:01,39.74,79,0,0
1:01:02,39.56,87,0,0
1:01:03,39.56,80,0,0
1:01:04,39.38,93,0,0
1:01:05,38.12,100,0,0
1:01:06,36.86,100,1.7651,1.7651
1:01:07,36.32,100,5.6669,5.6669
1:01:08,35.42,93,24.0611,14.1208
1:01:09,37.76,87,29.2635,19.1374
1:01:10,48.38,83,31.3073,21.7386
1:01:11,53.42,73,39.4825,15.3285
1:01:12,60.8,45,38.1819,8.0823
1:01:13,62.6,51,25.4546,9.3829
1:01:14,62.6,36,13.3776,4.645
1:01:15,62.6,36,0,0
1:01:16,57.2,47,0,0
1:01:17,56.84,66,0,0
1:01:18,53.6,54,0,0
1:01:19,53.6,58,0,0
1:01:20,48.92,58,0,0
1:01:21,48.02,78,0,0
1:01:22,46.58,84,0,0
1:01:23,46.22,85,0,0
1:02:00,47.12,67,0,0
1:02:01,47.84,87,0,0
1:02:02,48.02,89,0,0
1:02:03,44.6,79,0,0
1:02:04,48.2,71,0,0
1:02:05,44.6,81,0,0
1:02:06,46.4,76,1.6722,1.6722
1:02:07,47.48,87,5.2953,5.2953
1:02:08,49.64,86,30.1925,7.8965
1:02:09,50.9,84,41.4334,7.1533
1:02:10,57.2,73,44.3133,9.6616
1:02:11,60.8,67,43.9417,9.29
1:02:12,62.6,55,38.3677,8.1752
1:02:13,62.6,51,26.8481,7.8965
1:02:14,62.6,49,13.7492,4.4592
1:02:15,60.8,36,0,0
1:02:16,59,44,0,0
1:02:17,55.4,54,0,0
1:02:18,55.4,54,0,0
1:02:19,53.6,54,0,0
1:02:20,50,66,0,0
1:02:21,50,66,0,0
1:02:22,50,76,0,0
1:02:23,51.26,100,0,0
1:03:00,48.2,81,0,0
1:03:01,46.4,93,0,0
1:03:02,46.4,100,0,0
1:03:03,46.4,100,0,0
1:03:04,46.4,100,0,0
1:03:05,46.4,100,0,0
1:03:06,46.4,97,1.6722,1.6722
1:03:07,46.4,93,5.4811,5.4811
1:03:08,46.4,93,30.7499,7.432
1:03:09,48.2,93,42.1766,6.5959
1:03:10,51.8,71,44.4991,10.1261
1:03:11,53.6,62,44.1275,9.6616
1:03:12,53.6,58,39.2038,7.7107
1:03:13,55.4,47,27.0339,8.0823
1:03:14,55.4,51,13.6563,4.9237
1:03:15,55.4,47,0,0
1:03:16,51.8,58,0,0
1:03:17,53.78,66,0,0
1:03:18,51.44,75,0,0
1:03:19,48.02,64,0,0
1:03:20,46.76,69,0,0
1:03:21,45.68,72,0,0
1:03:22,42.62,87,0,0
1:03:23,42.8,66,0,0
1:04:00,43.7,66,0,0
1:04:01,43.7,62,0,0
1:04:02,44.06,79,0,0
1:04:03,45.14,80,0,0
1:04:04,50,78,0,0
1:04:05,48.2,61,0,0
1:04:06,46.4,66,1.4864,1.4864
1:04:07,46.4,71,5.2953,5.2953
1:04:08,46.4,87,31.0286,7.1533
1:04:09,44.6,100,41.5263,7.432
1:04:10,42.8,100,44.4991,10.219
1:04:11,42.8,100,44.1275,9.7545
1:04:12,42.8,100,39.2967,7.8036
1:04:13,44.6,93,28.7061,6.4101
1:04:14,44.6,87,14.3066,4.4592
1:04:15,46.4,71,0,0
1:04:16,46.4,76,0,0
1:04:17,46.4,71,0,0
1:04:18,48.2,66,0,0
1:04:19,48.2,66,0,0
1:04:20,48.2,61,0,0
1:04:21,48.2,61,0,0
1:04:22,48.2,53,0,0
1:04:23,46.4,57,0,0
1:05:00,46.76,65,0,0
1:05:01,44.96,81,0,0
1:05:02,44.42,70,0,0
1:05:03,43.52,69,0,0
1:05:04,41.72,69,0,0
1:05:05,40.64,74,0,0
1:05:06,39.74,74,1.6722,1.6722
1:05:07,41.36,85,5.1095,5.1095
1:05:08,39.2,75,31.4002,6.7817
1:05:09,41.36,61,41.1547,7.8036
1:05:10,51.8,62,44.1275,10.9622
1:05:11,55.4,50,44.0346,10.1261
1:05:12,57.2,32,39.1109,8.1752
1:05:13,59,41,29.2635,6.1314
1:05:14,59,36,14.0279,5.0166
1:05:15,56.3,36,0,0
1:05:16,53.6,37,0,0
1:05:17,55.94,46,0,0
1:05:18,53.96,49,0,0
1:05:19,47.3,81,0,0
1:05:20,47.48,81,0,0
1:05:21,46.4,81,0,0
1:05:22,43.7,81,0,0
1:05:23,42.62,93,0,0
1:06:00,41.54,93,0,0
1:06:01,40.82,100,0,0
1:06:02,40.64,100,0,0
1:06:03,40.28,100,0,0
1:06:04,39.02,100,0,0
1:06:05,38.66,100,0,0
1:06:06,37.4,93,1.6722,1.6722
1:06:07,37.4,93,6.503,6.503
1:06:08,39.2,93,30.657,8.1752
1:06:09,39.2,76,41.2476,8.2681
1:06:10,53.6,62,42.4553,14.2137
1:06:11,55.4,58,44.4062,10.4977
1:06:12,57.2,55,37.3458,11.6125
1:06:13,59,55,29.1706,6.6888
1:06:14,59,59,13.7492,5.7598
1:06:15,57.2,63,0,0
1:06:16,53.6,76,0,0
1:06:17,57.02,82,0,0
1:06:18,54.5,81,0,0
1:06:19,44.6,100,0,0
1:06:20,47.12,93,0,0
1:06:21,46.22,100,0,0
1:06:22,45.14,100,0,0
1:06:23,45.5,100,0,0
1:07:00,44.42,100,0,0
1:07:01,44.78,100,0,0
1:07:02,45.14,100,0,0
1:07:03,45.32,100,0,0
1:07:04,46.04,100,0,0
1:07:05,46.4,100,0,0
1:07:06,45.86,100,0.929,0.929
1:07:07,44.78,100,8.2681,8.2681
1:07:08,42.8,100,17.651,14.9569
1:07:09,46.4,100,31.9576,18.2084
1:07:10,53.6,94,41.4334,14.7711
1:07:11,57.2,77,39.7612,16.0717
1:07:12,59,67,33.3511,15.7001
1:07:13,60.8,68,28.1487,7.7107
1:07:14,62.6,59,11.4267,7.3391
1:07:15,59,72,0,0
1:07:16,55.4,77,0,0
1:07:17,57.92,93,0,0
1:07:18,56.48,76,0,0
1:07:19,51.8,100,0,0
1:07:20,51.8,100,0,0
1:07:21,52.52,100,0,0
1:07:22,50.72,100,0,0
1:07:23,49.82,100,0,0
1:08:00,49.46,100,0,0
1:08:01,50,100,0,0
1:08:02,50.18,100,0,0
1:08:03,50,100,0,0
1:08:04,44.6,100,0,0
1:08:05,46.4,100,0,0
1:08:06,44.6,100,1.6722,1.6722
1:08:07,44.6,100,7.5249,7.5249
1:08:08,46.4,100,20.9025,15.3285
1:08:09,48.2,100,34.9304,15.793
1:08:10,50,100,11.7054,11.7054
1:08:11,50.9,100,6.0385,6.0385
1:08:12,51.8,100,18.3942,17.1865
1:08:13,53.6,94,28.7061,7.1533
1:08:14,55.4,94,14.2137,5.574
1:08:15,55.4,94,0.0929,0.0929
1:08:16,55.4,94,0,0
1:08:17,53.6,94,0,0
1:08:18,51.8,100,0,0
1:08:19,51.8,100,0,0
1:08:20,51.8,100,0,0
1:08:21,50,100,0,0
1:08:22,50,100,0,0
1:08:23,50,100,0,0
1:09:00,50,100,0,0
1:09:01,48.2,100,0,0
1:09:02,49.1,100,0,0
1:09:03,50,100,0,0
1:09:04,48.2,100,0,0
1:09:05,48.2,100,0,0
1:09:06,50,100,1.4864,1.4864
1:09:07,48.2,100,4.3663,4.3663
1:09:08,50,100,5.9456,5.9456
1:09:09,51.8,94,14.5853,14.3995
1:09:10,51.8,94,15.4214,15.3285
1:09:11,55.4,82,15.3285,15.2356
1:09:12,55.4,82,36.8813,12.2628
1:09:13,59,92,21.2741,14.1208
1:09:14,57.2,72,10.9622,7.8036
1:09:15,57.2,72,0.3716,0.3716
1:09:16,55.4,77,0,0
1:09:17,51.8,87,0,0
1:09:18,50,93,0,0
1:09:19,50,100,0,0
1:09:20,51.8,94,0,0
1:09:21,51.8,94,0,0
1:09:22,50,93,0,0
1:09:23,48.2,100,0,0
1:10:00,50,100,0,0
1:10:01,50.9,97,0,0
1:10:02,51.8,94,0,0
1:10:03,50.9,94,0,0
1:10:04,50,93,0,0
1:10:05,50,93,0,0
1:10:06,50,93,1.6722,1.6722
1:10:07,50,93,8.6397,8.6397
1:10:08,50,93,16.0717,14.4924
1:10:09,51.8,94,15.6072,15.3285
1:10:10,53.6,88,26.1049,22.2031
1:10:11,53.6,88,16.9078,16.6291
1:10:12,53.6,82,20.0664,18.3013
1:10:13,55.4,77,12.4486,11.9841
1:10:14,53.6,82,6.0385,5.9456
1:10:15,53.6,82,0.1858,0.1858
1:10:16,53.6,82,0,0
1:10:17,51.8,87,0,0
1:10:18,50.9,90,0,0
1:10:19,50,93,0,0
1:10:20,50,93,0,0
1:10:21,51.62,93,0,0
1:10:22,50,100,0,0
1:10:23,48.2,93,0,0
1:11:00,48.2,93,0,0
1:11:01,48.2,100,0,0
1:11:02,48.2,100,0,0
1:11:03,48.2,100,0,0
1:11:04,48.2,100,0,0
1:11:05,48.2,100,0,0
1:11:06,48.2,100,1.6722,1.6722
1:11:07,48.2,100,7.8036,7.8036
1:11:08,48.2,100,13.5634,13.006
1:11:09,50,100,25.083,20.2522
1:11:10,51.8,100,40.876,16.8149
1:11:11,53.6,94,41.6192,15.6072
1:11:12,53.6,88,24.5256,19.8806
1:11:13,55.4,82,17.2794,14.5853
1:11:14,55.4,77,7.3391,6.9675
1:11:15,53.6,88,0.1858,0.1858
1:11:16,53.6,88,0,0
1:11:17,51.8,94,0,0
1:11:18,51.8,94,0,0
1:11:19,50,100,0,0
1:11:20,50,100,0,0
1:11:21,50,100,0,0
1:11:22,50,100,0,0
1:11:23,50,100,0,0
1:12:00,50,100,0,0
1:12:01,50,100,0,0
1:12:02,48.2,100,0,0
1:12:03,49.1,100,0,0
1:12:04,50,100,0,0
1:12:05,48.2,100,0,0
1:12:06,48.2,100,1.6722,1.6722
1:12:07,48.2,100,9.1042,9.1042
1:12:08,48.2,100,24.7114,14.7711
1:12:09,50,100,36.6955,15.7001
1:12:10,53.6,94,31.8647,22.9463
1:12:11,55.4,77,35.6736,21.367
1:12:12,55.4,77,31.0286,19.0445
1:12:13,55.4,77,24.4327,13.7492
1:12:14,57.2,67,9.1042,7.9894
1:12:15,55.4,72,0.1858,0.1858
1:12:16,53.6,63,0,0
1:12:17,53.6,82,0,0
1:12:18,51.8,82,0,0
1:12:19,51.8,82,0,0
1:12:20,51.8,82,0,0
1:12:21,53.6,82,0,0
1:12:22,53.6,88,0,0
1:12:23,51.8,100,0,0
1:13:00,51.8,100,0,0
1:13:01,48.2,100,0,0
1:13:02,48.2,100,0,0
1:13:03,48.2,100,0,0
1:13:04,46.4,100,0,0
1:13:05,46.4,100,0,0
1:13:06,46.4,100,1.7651,1.7651
1:13:07,46.4,100,5.7598,5.7598
1:13:08,46.4,100,33.2582,7.0604
1:13:09,46.4,100,39.4825,13.935
1:13:10,48.2,100,29.9138,23.5966
1:13:11,50,100,39.6683,19.8806
1:13:12,51.8,94,22.9463,19.9735
1:13:13,51.8,82,31.4002,7.432
1:13:14,51.8,82,7.3391,7.0604
1:13:15,50,93,0.1858,0.1858
1:13:16,48.2,93,0,0
1:13:17,48.2,93,0,0
1:13:18,48.2,93,0,0
1:13:19,48.2,93,0,0
1:13:20,48.2,100,0,0
1:13:21,48.2,100,0,0
1:13:22,48.2,93,0,0
1:13:23,48.2,87,0,0
1:14:00,48.2,76,0,0
1:14:01,46.4,81,0,0
1:14:02,46.4,79,0,0
1:14:03,46.4,76,0,0
1:14:04,44.6,87,0,0
1:14:05,44.6,81,0,0
1:14:06,44.6,81,1.4864,1.4864
1:14:07,44.6,76,4.9237,4.9237
1:14:08,44.6,76,34.5588,5.7598
1:14:09,46.4,71,43.4772,8.4539
1:14:10,46.4,76,44.592,15.3285
1:14:11,48.2,71,46.7287,11.9841
1:14:12,46.4,76,40.876,11.2409
1:14:13,46.4,71,33.444,5.7598
1:14:14,46.4,66,16.1646,6.6888
1:14:15,46.4,71,0.6503,0.6503
1:14:16,44.6,70,0,0
1:14:17,42.8,75,0,0
1:14:18,42.8,75,0,0
1:14:19,44.6,70,0,0
1:14:20,42.8,75,0,0
1:14:21,44.6,81,0,0
1:14:22,44.24,93,0,0
1:14:23,43.52,76,0,0
1:15:00,43.34,76,0,0
1:15:01,43.16,79,0,0
1:15:02,43.16,79,0,0
1:15:03,42.8,100,0,0
1:15:04,42.98,100,0,0
1:15:05,42.26,100,0,0
1:15:06,42.44,100,1.5793,1.5793
1:15:07,42.62,100,5.0166,5.0166
1:15:08,43.16,100,33.6298,6.5959
1:15:09,42.8,93,43.1056,8.5468
1:15:10,46.4,76,45.0565,14.3066
1:15:11,48.2,76,47.7506,9.8474
1:15:12,50,71,42.2695,8.8255
1:15:13,51.8,62,33.1653,5.9456
1:15:14,51.8,66,16.8149,6.1314
1:15:15,50,71,0.929,0.929
1:15:16,50,71,0,0
1:15:17,50,71,0,0
1:15:18,49.1,73,0,0
1:15:19,48.2,76,0,0
1:15:20,46.4,81,0,0
1:15:21,46.4,87,0,0
1:15:22,46.4,87,0,0
1:15:23,46.4,93,0,0
1:16:00,46.4,93,0,0
1:16:01,44.6,100,0,0
1:16:02,46.4,100,0,0
1:16:03,44.6,100,0,0
1:16:04,44.6,100,0,0
1:16:05,48.2,93,0,0
1:16:06,48.2,93,1.858,1.858
1:16:07,48.2,93,8.6397,8.6397
1:16:08,45.5,87,26.7552,14.3995
1:16:09,46.4,94,37.2529,16.4433
1:16:10,55.4,83,28.1487,23.4108
1:16:11,57.2,63,40.7831,19.1374
1:16:12,60.8,51,24.2469,20.5309
1:16:13,60.8,48,20.7167,15.8859
1:16:14,60.8,51,9.4758,8.4539
1:16:15,59,51,0.5574,0.5574
1:16:16,57.2,55,0,0
1:16:17,53.6,62,0,0
1:16:18,55.4,54,0,0
1:16:19,53.6,58,0,0
1:16:20,53.6,75,0,0
1:16:21,51.8,62,0,0
1:16:22,53.6,62,0,0
1:16:23,53.6,79,0,0
1:17:00,50,66,0,0
1:17:01,50.9,66,0,0
1:17:02,51.8,66,0,0
1:17:03,48.2,71,0,0
1:17:04,44.6,81,0,0
1:17:05,44.6,81,0,0
1:17:06,44.6,81,1.858,1.858
1:17:07,43.7,89,9.0113,9.0113
1:17:08,44.06,89,22.1102,16.1646
1:17:09,46.58,88,36.9742,16.722
1:17:10,59,59,41.3405,18.6729
1:17:11,59,59,48.0293,9.5687
1:17:12,59,59,42.8269,8.4539
1:17:13,59,59,27.2197,13.3776
1:17:14,59,59,16.4433,6.9675
1:17:15,59,55,0.7432,0.7432
1:17:16,59,55,0,0
1:17:17,57.2,59,0,0
1:17:18,57.2,59,0,0
1:17:19,59,55,0,0
1:17:20,59.9,68,0,0
1:17:21,60.8,67,0,0
1:17:22,60.8,63,0,0
1:17:23,59,61,0,0
1:18:00,55.4,62,0,0
1:18:01,55.4,62,0,0
1:18:02,53.6,47,0,0
1:18:03,53.6,47,0,0
1:18:04,51.8,47,0,0
1:18:05,50,54,0,0
1:18:06,48.2,57,1.858,1.858
1:18:07,46.4,61,7.7107,7.7107
1:18:08,44.6,66,32.8866,8.4539
1:18:09,46.4,57,41.5263,12.3557
1:18:10,48.2,51,47.0074,13.006
1:18:11,50,47,49.237,9.1042
1:18:12,50,37,43.1056,9.3829
1:18:13,50,35,30.3783,10.9622
1:18:14,50,34,18.1155,6.0385
1:18:15,50,33,1.3935,1.3935
1:18:16,48.2,23,0,0
1:18:17,46.4,26,0,0
1:18:18,49.28,31,0,0
1:18:19,44.6,31,0,0
1:18:20,46.4,39,0,0
1:18:21,45.68,45,0,0
1:18:22,44.06,42,0,0
1:18:23,42.44,45,0,0
1:19:00,39.2,55,0,0
1:19:01,39.74,51,0,0
1:19:02,38.48,51,0,0
1:19:03,38.66,71,0,0
1:19:04,36.68,71,0,0
1:19:05,36.5,77,0,0
1:19:06,36.68,56,1.5793,1.5793
1:19:07,37.4,77,5.3882,5.3882
1:19:08,36.14,67,34.0943,8.0823
1:19:09,39.2,75,43.3843,11.3338
1:19:10,49.1,57,49.0512,11.7983
1:19:11,55.4,49,51.1879,8.361
1:19:12,57.2,38,46.0784,7.1533
1:19:13,59,39,32.8866,9.1971
1:19:14,60.8,39,19.509,5.3882
1:19:15,60.8,39,1.5793,1.5793
1:19:16,57.2,51,0,0
1:19:17,55.4,54,0,0
1:19:18,53.6,58,0,0
1:19:19,51.8,62,0,0
1:19:20,47.84,58,0,0
1:19:21,47.3,62,0,0
1:19:22,45.32,66,0,0
1:19:23,44.6,76,0,0
1:20:00,44.6,81,0,0
1:20:01,44.6,81,0,0
1:20:02,44.6,81,0,0
1:20:03,44.6,81,0,0
1:20:04,44.6,81,0,0
1:20:05,44.6,81,0,0
1:20:06,44.6,81,1.6722,1.6722
1:20:07,44.6,81,5.4811,5.4811
1:20:08,43.52,81,33.7227,7.8965
1:20:09,45.5,92,43.0127,11.0551
1:20:10,50.9,83,48.4009,11.8912
1:20:11,54.14,74,50.0731,9.1971
1:20:12,62.6,62,44.4062,8.7326
1:20:13,64.4,61,31.6789,10.4977
1:20:14,60.8,51,18.9516,6.0385
1:20:15,60.8,51,1.6722,1.6722
1:20:16,59,55,0,0
1:20:17,57.2,59,0,0
1:20:18,55.4,67,0,0
1:20:19,57.2,63,0,0
1:20:20,57.2,82,0,0
1:20:21,55.4,83,0,0
1:20:22,53.6,67,0,0
1:20:23,51.8,71,0,0
1:21:00,49.1,76,0,0
1:21:01,46.4,81,0,0
1:21:02,46.4,81,0,0
1:21:03,50,76,0,0
1:21:04,48.2,81,0,0
1:21:05,51.8,76,0,0
1:21:06,50,82,0.3716,0.3716
1:21:07,50,82,9.5687,9.5687
1:21:08,51.8,82,13.5634,13.1918
1:21:09,49.1,77,13.8421,13.8421
1:21:10,57.2,67,26.2907,23.1321
1:21:11,60.8,82,24.2469,22.2031
1:21:12,59,59,8.1752,8.1752
1:21:13,60.8,55,20.2522,16.4433
1:21:14,60.8,55,9.9403,9.0113
1:21:15,60.8,55,1.858,1.858
1:21:16,57.2,59,0,0
1:21:17,55.4,72,0,0
1:21:18,53.6,76,0,0
1:21:19,53.6,88,0,0
1:21:20,51.8,82,0,0
1:21:21,50,100,0,0
1:21:22,50,100,0,0
1:21:23,46.4,100,0,0
1:22:00,46.4,100,0,0
1:22:01,46.4,93,0,0
1:22:02,46.22,100,0,0
1:22:03,44.6,100,0,0
1:22:04,46.4,100,0,0
1:22:05,46.4,100,0,0
1:22:06,46.4,100,1.1148,1.1148
1:22:07,44.6,93,2.2296,2.2296
1:22:08,46.4,87,8.8255,8.8255
1:22:09,46.4,66,5.4811,5.4811
1:22:10,46.4,61,8.7326,8.7326
1:22:11,48.2,53,6.8746,6.8746
1:22:12,48.2,49,16.0717,15.8859
1:22:13,48.2,49,3.3444,3.3444
1:22:14,48.2,53,3.3444,3.3444
1:22:15,48.2,53,2.3225,2.3225
1:22:16,46.4,61,0,0
1:22:17,46.4,61,0,0
1:22:18,46.4,57,0,0
1:22:19,46.4,61,0,0
1:22:20,46.4,61,0,0
1:22:21,44.6,66,0,0
1:22:22,42.8,70,0,0
1:22:23,45.32,75,0,0
1:23:00,44.6,66,0,0
1:23:01,43.34,65,0,0
1:23:02,42.26,65,0,0
1:23:03,41,64,0,0
1:23:04,42.26,69,0,0
1:23:05,41.72,74,0,0
1:23:06,39.2,69,1.858,1.858
1:23:07,40.64,74,20.9025,5.574
1:23:08,41,82,34.7446,9.1042
1:23:09,42.8,60,44.8707,11.5196
1:23:10,42.8,65,51.095,11.5196
1:23:11,42.8,60,54.2536,7.1533
1:23:12,44.6,61,48.308,6.8746
1:23:13,46.4,66,34.2801,9.9403
1:23:14,46.4,66,21.1812,5.574
1:23:15,46.4,66,2.5083,2.5083
1:23:16,44.6,70,0,0
1:23:17,44.6,70,0,0
1:23:18,42.8,81,0,0
1:23:19,42.8,81,0,0
1:23:20,42.8,75,0,0
1:23:21,42.8,75,0,0
1:23:22,42.8,81,0,0
1:23:23,42.26,85,0,0
1:24:00,41.54,89,0,0
1:24:01,44.06,71,0,0
1:24:02,44.96,69,0,0
1:24:03,44.78,81,0,0
1:24:04,42.8,65,0,0
1:24:05,44.06,70,0,0
1:24:06,42.8,55,2.5083,2.5083
1:24:07,41,64,8.4539,8.1752
1:24:08,41,70,6.7817,6.7817
1:24:09,41,70,10.8693,10.8693
1:24:10,42.8,55,5.9456,5.9456
1:24:11,42.8,51,5.0166,5.0166
1:24:12,41,50,9.1971,9.1971
1:24:13,41,59,6.5959,6.5959
1:24:14,41,56,8.2681,8.0823
1:24:15,41,53,1.5793,1.5793
1:24:16,41,50,0,0
1:24:17,41,46,0,0
1:24:18,43.16,49,0,0
1:24:19,41,42,0,0
1:24:20,41,46,0,0
1:24:21,41,46,0,0
1:24:22,41,48,0,0
1:24:23,41,50,0,0
1:25:00,39.2,49,0,0
1:25:01,39.2,45,0,0
1:25:02,39.2,49,0,0
1:25:03,39.2,56,0,0
1:25:04,39.2,64,0,0
1:25:05,39.2,59,0,0
1:25:06,39.2,59,2.6012,2.6012
1:25:07,39.2,54,19.4161,7.8036
1:25:08,41,46,27.7771,16.4433
1:25:09,41,46,36.3239,20.9954
1:25:10,42.8,43,36.7884,25.083
1:25:11,44.6,40,39.1109,24.2469
1:25:12,46.4,37,34.1872,22.2031
1:25:13,46.4,37,25.5475,17.651
1:25:14,44.6,40,17.5581,9.8474
1:25:15,42.8,43,2.787,2.787
1:25:16,42.8,47,0,0
1:25:17,44.24,50,0,0
1:25:18,43.34,54,0,0
1:25:19,39.38,58,0,0
1:25:20,38.84,67,0,0
1:25:21,37.4,58,0,0
1:25:22,37.4,58,0,0
1:25:23,37.58,67,0,0
1:26:00,37.4,78,0,0
1:26:01,37.22,72,0,0
1:26:02,37.4,73,0,0
1:26:03,37.94,73,0,0
1:26:04,37.94,73,0,0
1:26:05,37.94,80,0,0
1:26:06,39.2,69,2.0438,2.0438
1:26:07,37.4,74,19.8806,7.8036
1:26:08,39.2,69,31.6789,13.935
1:26:09,39.2,56,37.9032,20.2522
1:26:10,44.6,52,44.6849,20.9025
1:26:11,46.4,48,48.2151,17.0936
1:26:12,46.4,52,43.663,15.0498
1:26:13,48.2,45,33.9085,12.077
1:26:14,48.2,47,21.4599,6.6888
1:26:15,48.2,49,2.8799,2.8799
1:26:16,46.4,52,0,0
1:26:17,47.12,62,0,0
1:26:18,44.78,74,0,0
1:26:19,39.2,69,0,0
1:26:20,39.56,68,0,0
1:26:21,39.38,85,0,0
1:26:22,38.48,85,0,0
1:26:23,38.48,85,0,0
1:27:00,38.3,85,0,0
1:27:01,38.66,86,0,0
1:27:02,39.2,86,0,0
1:27:03,39.38,93,0,0
1:27:04,39.2,100,0,0
1:27:05,39.38,93,0,0
1:27:06,40.28,81,2.6941,2.6941
1:27:07,40.46,87,9.9403,9.29
1:27:08,41,75,14.5853,14.1208
1:27:09,41.9,70,27.5913,22.7605
1:27:10,44.6,70,42.0837,22.7605
1:27:11,46.4,71,44.2204,21.1812
1:27:12,48.2,66,37.4387,20.7167
1:27:13,48.2,66,30.3783,15.5143
1:27:14,50,62,19.8806,8.5468
1:27:15,50,62,2.8799,2.8799
1:27:16,48.2,66,0,0
1:27:17,49.28,70,0,0
1:27:18,47.84,67,0,0
1:27:19,43.16,100,0,0
1:27:20,42.44,93,0,0
1:27:21,42.08,100,0,0
1:27:22,40.82,93,0,0
1:27:23,40.82,100,0,0
1:28:00,40.64,100,0,0
1:28:01,40.82,100,0,0
1:28:02,40.46,100,0,0
1:28:03,40.46,100,0,0
1:28:04,39.74,100,0,0
1:28:05,39.74,100,0,0
1:28:06,39.92,100,2.2296,2.2296
1:28:07,39.56,100,21.1812,6.2243
1:28:08,39.2,100,35.0233,9.7545
1:28:09,40.64,87,45.3352,11.8912
1:28:10,50,66,50.166,14.0279
1:28:11,51.8,62,53.4175,9.1042
1:28:12,53.6,58,49.1441,7.3391
1:28:13,53.6,58,36.0452,9.1971
1:28:14,53.6,58,23.0392,5.2953
1:28:15,55.4,54,3.2515,3.2515
1:28:16,51.8,62,0,0
1:28:17,52.52,76,0,0
1:28:18,50,87,0,0
1:28:19,44.78,93,0,0
1:28:20,41,93,0,0
1:28:21,44.6,100,0,0
1:28:22,41.54,100,0,0
1:28:23,40.64,100,0,0
1:29:00,39.74,100,0,0
1:29:01,38.66,100,0,0
1:29:02,38.3,100,0,0
1:29:03,38.12,100,0,0
1:29:04,37.04,100,0,0
1:29:05,37.04,100,0,0
1:29:06,36.86,100,1.3006,1.3006
1:29:07,36.14,100,6.9675,6.9675
1:29:08,36.14,100,11.148,11.148
1:29:09,35.78,100,10.3119,10.3119
1:29:10,44.06,87,10.3119,10.3119
1:29:11,47.12,89,8.9184,8.9184
1:29:12,57.2,51,9.6616,9.6616
1:29:13,60.8,42,10.219,10.219
1:29:14,59,59,7.1533,7.1533
1:29:15,60.8,39,1.6722,1.6722
1:29:16,55.4,43,0,0
1:29:17,58.64,39,0,0
1:29:18,57.02,45,0,0
1:29:19,49.46,58,0,0
1:29:20,47.66,75,0,0
1:29:21,47.12,75,0,0
1:29:22,44.6,72,0,0
1:29:23,41,81,0,0
1:30:00,41,81,0,0
1:30:01,41,100,0,0
1:30:02,41,100,0,0
1:30:03,39.38,93,0,0
1:30:04,38.12,100,0,0
1:30:05,37.4,100,0,0
1:30:06,37.04,100,2.9728,2.9728
1:30:07,36.86,100,20.2522,7.9894
1:30:08,35.6,100,34.6517,10.9622
1:30:09,38.84,93,44.9636,13.0989
1:30:10,49.82,67,47.9364,17.651
1:30:11,59,63,54.4394,8.5468
1:30:12,60.8,59,48.5867,8.5468
1:30:13,64.4,49,34.373,12.4486
1:30:14,64.4,42,22.9463,6.1314
1:30:15,62.6,36,2.9728,2.9728
1:30:16,59,48,0,0
1:30:17,55.4,54,0,0
1:30:18,57.02,71,0,0
1:30:19,46.4,76,0,0
1:30:20,46.4,76,0,0
1:30:21,46.4,81,0,0
1:30:22,44.6,76,0,0
1:30:23,42.8,100,0,0
1:31:00,42.8,97,0,0
1:31:01,42.8,93,0,0
1:31:02,40.1,97,0,0
1:31:03,41.18,100,0,0
1:31:04,39.56,100,0,0
1:31:05,39.2,100,0,0
1:31:06,37.94,93,2.3225,2.3225
1:31:07,37.22,100,22.296,6.0385
1:31:08,37.22,93,37.0671,8.2681
1:31:09,38.84,82,46.45,12.077
1:31:10,49.28,67,53.9749,9.9403
1:31:11,52.88,74,55.9258,7.8036
1:31:12,60.8,58,51.1879,6.4101
1:31:13,60.8,48,37.5316,9.1042
1:31:14,62.6,45,23.0392,6.7817
1:31:15,62.6,45,2.9728,2.9728
1:31:16,57.2,59,0,0
1:31:17,53.6,67,0,0
1:31:18,51.62,81,0,0
1:31:19,48.92,91,0,0
1:31:20,47.3,94,0,0
1:31:21,44.42,94,0,0
1:31:22,41.54,92,0,0
1:31:23,39.2,90,0,0
2:01:00,37.04,88,0,0
2:01:01,36.32,90,0,0
2:01:02,35.78,91,0,0
2:01:03,35.06,93,0,0
2:01:04,34.7,91,0,0
2:01:05,34.88,88,0,0
2:01:06,34.7,93,2.8799,2.8799
2:01:07,34.88,87,15.8859,11.0551
2:01:08,35.06,81,22.8534,18.1155
2:01:09,36.32,81,37.2529,21.2741
2:01:10,42.98,66,40.2257,24.5256
2:01:11,46.22,57,26.5694,24.154
2:01:12,50,57,20.0664,19.3232
2:01:13,51.8,54,21.7386,18.3013
2:01:14,53.6,50,15.9788,11.7983
2:01:15,51.8,54,3.8089,3.8089
2:01:16,50,57,0,0
2:01:17,51.8,71,0,0
2:01:18,50.72,58,0,0
2:01:19,45.14,81,0,0
2:01:20,42.44,87,0,0
2:01:21,41.36,90,0,0
2:01:22,39.74,93,0,0
2:01:23,39.56,96,0,0
2:02:00,38.48,100,0,0
2:02:01,38.12,100,0,0
2:02:02,37.58,100,0,0
2:02:03,37.4,100,0,0
2:02:04,36.5,100,0,0
