temperature,humidity,solar_global,solar_diffuse,
1:01:00,14.36,92,0,0
1:01:01,23.9,95,0,0
1:01:02,23.9,95,0,0
1:01:03,23.72,95,0,0
1:01:04,23.72,95,0,0
1:01:05,23.54,95,0,0
1:01:06,23.36,95,0,0
1:01:07,22.82,97,2.1367,1.9509
1:01:08,22.82,97,7.432,6.9675
1:01:09,22.28,99,10.9622,10.4977
1:01:10,22.64,97,10.219,10.219
1:01:11,23,95,10.4977,10.4977
1:01:12,23.18,95,9.9403,9.8474
1:01:13,23.36,95,9.1042,8.8255
1:01:14,23.72,95,5.3882,5.0166
1:01:15,24.08,95,0,0
1:01:16,24.08,95,0,0
1:01:17,24.08,95,0,0
1:01:18,24.08,95,0,0
1:01:19,24.26,95,0,0
1:01:20,24.62,96,0,0
1:01:21,24.44,96,0,0
1:01:22,24.62,96,0,0
1:01:23,30.2,90,0,0
1:02:00,35.6,87,0,0
1:02:01,26.24,97,0,0
1:02:02,26.24,96,0,0
1:02:03,26.42,95,0,0
1:02:04,26.42,94,0,0
1:02:05,26.96,97,0,0
1:02:06,27.14,95,0,0
1:02:07,26.78,97,2.0438,1.9509
1:02:08,26.96,95,6.5959,6.4101
1:02:09,27.5,93,8.2681,8.2681
1:02:10,28.04,94,9.1971,9.1971
1:02:11,28.94,94,7.1533,7.1533
1:02:12,29.48,92,8.1752,8.1752
1:02:13,30.02,90,7.7107,7.6178
1:02:14,30.74,89,4.4592,4.3663
1:02:15,31.1,91,0,0
1:02:16,30.92,94,0,0
1:02:17,30.92,95,0,0
1:02:18,30.92,95,0,0
1:02:19,31.82,92,0,0
1:02:20,31.28,94,0,0
1:02:21,29.48,90,0,0
1:02:22,28.04,94,0,0
1:02:23,35.78,88,0,0
1:03:00,43.7,82,0,0
1:03:01,24.98,96,0,0
1:03:02,23.18,97,0,0
1:03:03,21.56,97,0,0
1:03:04,19.76,98,0,0
1:03:05,18.14,97,0,0
1:03:06,20.48,98,0,0
1:03:07,22.28,99,2.3225,2.0438
1:03:08,24.08,100,4.3663,4.3663
1:03:09,24.44,97,7.7107,7.7107
1:03:10,25.16,96,10.9622,10.8693
1:03:11,25.7,96,10.5906,10.5906
1:03:12,26.6,97,10.219,10.1261
1:03:13,27.5,98,9.0113,8.8255
1:03:14,27.5,98,5.574,5.2953
1:03:15,32.18,97,0,0
1:03:16,27.14,97,0,0
1:03:17,28.04,95,0,0
1:03:18,28.22,91,0,0
1:03:19,28.4,85,0,0
1:03:20,28.22,84,0,0
1:03:21,24.8,88,0,0
1:03:22,21.56,91,0,0
1:03:23,30.56,89,0,0
1:04:00,39.74,88,0,0
1:04:01,23.9,93,0,0
1:04:02,24.26,93,0,0
1:04:03,24.8,93,0,0
1:04:04,25.16,93,0,0
1:04:05,25.52,92,0,0
1:04:06,24.62,89,0,0
1:04:07,25.16,89,2.2296,2.0438
1:04:08,25.7,85,16.2575,4.645
1:04:09,26.24,83,15.0498,12.8202
1:04:10,26.06,81,7.7107,7.7107
1:04:11,26.06,79,14.7711,14.1208
1:04:12,26.24,79,15.3285,14.0279
1:04:13,27.68,70,15.3285,11.6125
1:04:14,28.94,65,10.8693,5.3882
1:04:15,28.4,66,0,0
1:04:16,26.6,73,0,0
1:04:17,23.72,79,0,0
1:04:18,23.9,86,0,0
1:04:19,25.7,83,0,0
1:04:20,26.96,77,0,0
1:04:21,26.96,82,0,0
1:04:22,26.42,87,0,0
1:04:23,31.46,89,0,0
1:05:00,36.32,91,0,0
1:05:01,25.88,87,0,0
1:05:02,25.88,87,0,0
1:05:03,26.06,86,0,0
1:05:04,26.06,85,0,0
1:05:05,25.88,85,0,0
1:05:06,25.88,85,0,0
1:05:07,26.06,85,2.3225,2.0438
1:05:08,25.88,87,8.361,7.5249
1:05:09,25.88,87,10.8693,10.4977
1:05:10,26.6,84,17.1865,15.2356
1:05:11,26.96,84,16.4433,15.2356
1:05:12,27.68,82,9.6616,9.6616
1:05:13,28.4,77,8.9184,8.7326
1:05:14,28.76,73,5.3882,5.2024
1:05:15,28.76,77,0,0
1:05:16,28.76,81,0,0
1:05:17,28.76,81,0,0
1:05:18,28.4,81,0,0
1:05:19,28.04,80,0,0
1:05:20,28.04,80,0,0
1:05:21,27.5,84,0,0
1:05:22,26.42,83,0,0
1:05:23,25.88,85,0,0
1:06:00,25.52,87,0,0
1:06:01,24.98,89,0,0
1:06:02,24.98,87,0,0
1:06:03,24.8,86,0,0
1:06:04,24.8,84,0,0
1:06:05,25.52,82,0,0
1:06:06,25.7,83,0,0
1:06:07,25.7,87,1.7651,1.6722
1:06:08,26.06,90,8.9184,7.8036
1:06:09,27.14,86,18.3942,12.7273
1:06:10,29.12,80,31.8647,7.6178
1:06:11,31.82,75,20.9025,16.6291
1:06:12,34.52,71,19.3232,15.1427
1:06:13,37.04,72,10.0332,9.5687
1:06:14,38.12,66,5.7598,5.4811
1:06:15,38.48,75,0,0
1:06:16,36.86,78,0,0
1:06:17,39.38,76,0,0
1:06:18,38.66,83,0,0
1:06:19,36.68,89,0,0
1:06:20,36.5,87,0,0
1:06:21,36.68,87,0,0
1:06:22,39.02,84,0,0
1:06:23,37.58,83,0,0
1:07:00,38.48,83,0,0
1:07:01,41.18,83,0,0
1:07:02,41.54,83,0,0
1:07:03,42.08,83,0,0
1:07:04,42.44,83,0,0
1:07:05,43.16,85,0,0
1:07:06,45.5,78,0,0
1:07:07,46.76,77,2.9728,2.2296
1:07:08,46.4,80,13.0989,7.2462
1:07:09,48.02,78,23.225,9.29
1:07:10,48.92,77,27.3126,12.5415
1:07:11,52.16,73,28.8919,12.9131
1:07:12,55.04,65,28.0558,9.9403
1:07:13,55.94,65,13.6563,11.3338
1:07:14,55.22,64,3.9947,3.9947
1:07:15,55.4,65,0.1858,0.1858
1:07:16,54.14,69,0,0
1:07:17,53.6,70,0,0
1:07:18,53.24,73,0,0
1:07:19,52.7,75,0,0
1:07:20,52.16,76,0,0
1:07:21,52.34,75,0,0
1:07:22,52.88,77,0,0
1:07:23,52.34,77,0,0
1:08:00,51.98,77,0,0
1:08:01,51.44,77,0,0
1:08:02,51.62,76,0,0
1:08:03,51.8,75,0,0
1:08:04,51.98,75,0,0
1:08:05,52.34,74,0,0
1:08:06,52.52,74,0,0
1:08:07,51.08,78,1.1148,1.1148
1:08:08,51.8,75,4.4592,4.4592
1:08:09,52.7,70,14.0279,12.3557
1:08:10,53.78,70,10.8693,10.7764
1:08:11,55.4,69,7.9894,7.9894
1:08:12,55.58,70,9.1971,9.1971
1:08:13,55.58,71,7.8965,7.8036
1:08:14,57.02,65,5.3882,5.2024
1:08:15,57.56,62,0.4645,0.4645
1:08:16,57.02,64,0,0
1:08:17,54.86,69,0,0
1:08:18,54.5,69,0,0
1:08:19,53.96,70,0,0
1:08:20,53.78,71,0,0
1:08:21,48.74,72,0,0
1:08:22,47.12,78,0,0
1:08:23,43.34,81,0,0
1:09:00,42.26,83,0,0
1:09:01,42.44,86,0,0
1:09:02,42.08,85,0,0
1:09:03,42.26,84,0,0
1:09:04,42.08,83,0,0
1:09:05,41.72,84,0,0
1:09:06,41,88,0,0
1:09:07,42.98,95,3.6231,2.1367
1:09:08,40.46,94,14.6782,6.503
1:09:09,48.92,83,26.1978,6.3172
1:09:10,49.64,72,33.3511,6.1314
1:09:11,57.56,62,33.6298,8.2681
1:09:12,59.72,55,30.0067,8.7326
1:09:13,60.44,52,22.2031,8.0823
1:09:14,60.62,50,12.9131,4.2734
1:09:15,59.72,53,0.7432,0.7432
1:09:16,57.92,57,0,0
1:09:17,55.58,64,0,0
1:09:18,55.22,63,0,0
1:09:19,55.04,62,0,0
1:09:20,54.32,64,0,0
1:09:21,52.88,66,0,0
1:09:22,48.2,65,0,0
1:09:23,45.5,73,0,0
1:10:00,45.32,82,0,0
1:10:01,45.5,93,0,0
1:10:02,45.14,94,0,0
1:10:03,44.6,96,0,0
1:10:04,44.6,97,0,0
1:10:05,43.52,97,0,0
1:10:06,42.98,95,0,0
1:10:07,41.18,94,2.1367,2.0438
1:10:08,40.28,97,6.503,6.3172
1:10:09,41.72,94,14.1208,12.3557
1:10:10,44.06,92,20.438,15.9788
1:10:11,48.02,84,11.2409,11.148
1:10:12,51.08,75,10.5906,10.4977
1:10:13,52.34,73,12.4486,11.148
1:10:14,52.7,80,10.4977,6.4101
1:10:15,52.34,83,0.8361,0.8361
1:10:16,50.54,90,0,0
1:10:17,49.64,95,0,0
1:10:18,46.94,90,0,0
1:10:19,44.96,88,0,0
1:10:20,43.7,96,0,0
1:10:21,43.7,88,0,0
1:10:22,42.44,91,0,0
1:10:23,39.02,93,0,0
1:11:00,39.56,95,0,0
1:11:01,38.12,97,0,0
1:11:02,38.66,96,0,0
1:11:03,39.38,95,0,0
1:11:04,39.92,94,0,0
1:11:05,39.56,97,0,0
1:11:06,38.84,97,0,0
1:11:07,38.48,99,1.858,1.7651
1:11:08,38.48,99,6.2243,6.1314
1:11:09,38.3,99,10.9622,10.5906
1:11:10,38.48,99,6.9675,6.9675
1:11:11,38.48,99,13.0989,12.8202
1:11:12,39.02,99,12.8202,12.4486
1:11:13,39.38,99,5.0166,5.0166
1:11:14,39.74,97,2.3225,2.3225
1:11:15,39.74,97,0.3716,0.3716
1:11:16,39.38,97,0,0
1:11:17,39.56,95,0,0
1:11:18,39.56,95,0,0
1:11:19,39.56,94,0,0
1:11:20,39.56,97,0,0
1:11:21,39.38,97,0,0
1:11:22,39.38,97,0,0
1:11:23,39.38,97,0,0
1:12:00,39.2,97,0,0
1:12:01,39.2,97,0,0
1:12:02,39.38,97,0,0
1:12:03,39.56,97,0,0
1:12:04,39.74,97,0,0
1:12:05,39.56,97,0,0
1:12:06,39.38,97,0,0
1:12:07,39.38,97,1.9509,1.858
1:12:08,39.74,97,5.3882,5.3882
1:12:09,40.46,99,8.9184,8.9184
1:12:10,40.46,97,8.1752,8.1752
1:12:11,41.18,95,14.3995,13.935
1:12:12,41.9,94,22.296,15.6072
1:12:13,44.42,85,22.4818,8.9184
1:12:14,44.24,80,10.3119,6.9675
1:12:15,44.96,83,1.858,0.929
1:12:16,43.52,81,0,0
1:12:17,39.56,89,0,0
1:12:18,37.4,95,0,0
1:12:19,38.48,96,0,0
1:12:20,37.22,96,0,0
1:12:21,36.5,96,0,0
1:12:22,36.14,96,0,0
1:12:23,35.6,96,0,0
1:13:00,37.04,97,0,0
1:13:01,36.14,97,0,0
1:13:02,38.12,97,0,0
1:13:03,35.96,97,0,0
1:13:04,36.14,97,0,0
1:13:05,36.86,97,0,0
1:13:06,35.42,99,0,0
1:13:07,35.24,97,1.7651,1.7651
1:13:08,34.88,99,10.1261,8.361
1:13:09,35.6,97,14.5853,12.7273
1:13:10,36.14,99,21.4599,16.3504
1:13:11,39.2,99,34.6517,7.432
1:13:12,41.36,91,30.4712,9.29
1:13:13,46.76,77,23.9682,7.0604
1:13:14,50.72,68,1.2077,1.2077
1:13:15,50.18,69,1.6722,1.2077
1:13:16,49.28,68,0,0
1:13:17,47.84,83,0,0
1:13:18,44.78,86,0,0
1:13:19,44.24,92,0,0
1:13:20,44.6,89,0,0
1:13:21,43.88,92,0,0
1:13:22,43.34,93,0,0
1:13:23,43.16,93,0,0
1:14:00,43.16,93,0,0
1:14:01,42.98,93,0,0
1:14:02,42.44,93,0,0
1:14:03,39.74,93,0,0
1:14:04,38.48,94,0,0
1:14:05,39.02,95,0,0
1:14:06,37.4,97,0,0
1:14:07,38.12,97,2.9728,2.5083
1:14:08,38.12,97,13.5634,7.8965
1:14:09,41.18,94,23.8753,10.0332
1:14:10,44.06,86,22.5747,16.3504
1:14:11,47.84,75,34.2801,8.4539
1:14:12,51.08,65,32.8866,6.2243
1:14:13,53.24,58,16.1646,12.4486
1:14:14,55.22,59,9.3829,7.3391
1:14:15,54.68,59,2.2296,1.2077
1:14:16,54.14,65,0,0
1:14:17,49.1,79,0,0
1:14:18,44.96,93,0,0
1:14:19,45.86,91,0,0
1:14:20,46.58,94,0,0
1:14:21,43.52,93,0,0
1:14:22,39.38,93,0,0
1:14:23,38.3,94,0,0
1:15:00,37.4,95,0,0
1:15:01,38.12,96,0,0
1:15:02,37.4,96,0,0
1:15:03,36.68,96,0,0
1:15:04,36.5,96,0,0
1:15:05,36.32,96,0,0
1:15:06,36.5,99,0,0
1:15:07,36.68,94,3.1586,2.6012
1:15:08,38.3,94,1.4864,1.4864
1:15:09,39.2,91,18.3013,13.5634
1:15:10,41.54,93,7.6178,7.6178
1:15:11,42.62,91,37.5316,5.2953
1:15:12,44.06,86,34.5588,5.2953
1:15:13,51.44,70,26.3836,5.4811
1:15:14,52.52,69,14.9569,4.3663
1:15:15,53.6,65,2.6941,1.2077
1:15:16,52.52,63,0,0
1:15:17,45.32,63,0,0
1:15:18,42.26,91,0,0
1:15:19,40.46,93,0,0
1:15:20,41.72,95,0,0
1:15:21,41.9,95,0,0
1:15:22,42.62,97,0,0
1:15:23,37.22,97,0,0
1:16:00,37.04,97,0,0
1:16:01,37.04,97,0,0
1:16:02,38.48,96,0,0
1:16:03,39.02,96,0,0
1:16:04,38.48,96,0,0
1:16:05,38.12,96,0,0
1:16:06,36.68,100,0,0
1:16:07,36.86,100,2.5083,2.3225
1:16:08,35.6,100,11.148,8.7326
1:16:09,36.14,100,23.7824,11.148
1:16:10,35.96,100,29.3564,13.2847
1:16:11,43.88,100,35.4878,8.1752
1:16:12,46.58,97,31.3073,9.9403
1:16:13,46.22,82,25.6404,6.5959
1:16:14,48.38,75,15.3285,4.3663
1:16:15,49.64,75,2.6941,1.3935
1:16:16,48.02,80,0,0
1:16:17,44.78,89,0,0
1:16:18,40.46,94,0,0
1:16:19,39.02,95,0,0
1:16:20,39.38,95,0,0
1:16:21,38.84,97,0,0
1:16:22,38.66,96,0,0
1:16:23,35.06,97,0,0
1:17:00,34.16,98,0,0
1:17:01,33.26,99,0,0
1:17:02,33.8,98,0,0
1:17:03,33.26,98,0,0
1:17:04,32.54,98,0,0
1:17:05,30.74,98,0,0
1:17:06,29.48,100,0,0
1:17:07,29.12,100,3.8089,2.787
1:17:08,29.66,100,11.7983,9.0113
1:17:09,31.28,100,18.0226,14.0279
1:17:10,33.62,93,20.8096,17.0007
1:17:11,41.18,96,25.5475,17.9297
1:17:12,43.88,79,34.9304,6.1314
1:17:13,43.52,89,24.4327,9.1971
1:17:14,48.92,71,15.793,4.3663
1:17:15,50.72,64,3.3444,1.3006
1:17:16,46.04,72,0,0
1:17:17,43.52,82,0,0
1:17:18,40.28,89,0,0
1:17:19,38.84,91,0,0
1:17:20,34.88,91,0,0
1:17:21,34.16,91,0,0
1:17:22,33.8,91,0,0
1:17:23,36.68,92,0,0
1:18:00,35.24,94,0,0
1:18:01,33.98,95,0,0
1:18:02,33.08,95,0,0
1:18:03,32,95,0,0
1:18:04,31.1,96,0,0
1:18:05,29.84,96,0,0
1:18:06,30.92,96,0,0
1:18:07,30.02,96,5.3882,2.2296
1:18:08,30.74,96,12.7273,9.0113
1:18:09,31.46,92,18.9516,14.1208
1:18:10,34.16,92,25.4546,16.8149
1:18:11,33.08,96,29.5422,16.4433
1:18:12,34.7,96,29.2635,13.6563
1:18:13,36.86,95,20.5309,12.7273
1:18:14,38.12,88,10.1261,8.0823
1:18:15,39.74,91,2.6012,1.858
1:18:16,36.14,95,0,0
1:18:17,32.54,96,0,0
1:18:18,34.7,99,0,0
1:18:19,32.36,99,0,0
1:18:20,32.18,99,0,0
1:18:21,30.92,98,0,0
1:18:22,30.2,98,0,0
1:18:23,30.38,97,0,0
1:19:00,30.38,96,0,0
1:19:01,30.56,96,0,0
1:19:02,29.84,96,0,0
1:19:03,29.3,97,0,0
1:19:04,28.58,98,0,0
1:19:05,29.48,98,0,0
1:19:06,29.12,98,0,0
1:19:07,28.04,98,2.5083,2.4154
1:19:08,27.68,98,11.8912,9.1042
1:19:09,28.4,100,13.935,12.8202
1:19:10,31.1,99,15.8859,14.9569
1:19:11,33.08,89,19.7877,17.4652
1:19:12,32.9,86,12.9131,12.7273
1:19:13,33.98,99,7.1533,7.1533
1:19:14,34.7,95,3.9947,3.9947
1:19:15,35.24,94,1.858,1.7651
1:19:16,35.24,97,0,0
1:19:17,35.24,99,0,0
1:19:18,35.6,97,0,0
1:19:19,35.6,97,0,0
1:19:20,35.78,97,0,0
1:19:21,35.42,97,0,0
1:19:22,35.42,99,0,0
1:19:23,34.88,93,0,0
1:20:00,35.24,87,0,0
1:20:01,35.24,82,0,0
1:20:02,35.42,84,0,0
1:20:03,35.6,86,0,0
1:20:04,35.96,89,0,0
1:20:05,35.42,79,0,0
1:20:06,35.42,76,0,0
1:20:07,35.42,87,2.6941,2.5083
1:20:08,35.42,64,7.6178,7.432
1:20:09,35.78,70,14.3066,13.0989
1:20:10,36.5,84,10.8693,10.8693
1:20:11,37.76,80,16.722,15.8859
1:20:12,38.3,77,11.2409,11.2409
1:20:13,39.74,73,5.574,5.574
1:20:14,39.38,58,6.4101,6.3172
1:20:15,39.38,58,2.4154,2.1367
1:20:16,37.4,57,0,0
1:20:17,36.5,59,0,0
1:20:18,36.14,59,0,0
1:20:19,35.78,76,0,0
1:20:20,35.6,76,0,0
1:20:21,35.6,75,0,0
1:20:22,35.42,55,0,0
1:20:23,34.88,59,0,0
1:21:00,35.06,63,0,0
1:21:01,34.52,68,0,0
1:21:02,34.52,67,0,0
1:21:03,34.16,66,0,0
1:21:04,33.8,65,0,0
1:21:05,33.62,64,0,0
1:21:06,33.44,63,0,0
1:21:07,33.44,76,4.645,3.1586
1:21:08,33.44,76,12.9131,9.5687
1:21:09,33.62,73,5.4811,5.4811
1:21:10,34.52,75,17.3723,16.1646
1:21:11,34.7,74,25.9191,18.7658
1:21:12,36.14,61,28.7061,15.7001
1:21:13,37.04,54,9.4758,9.3829
1:21:14,37.04,51,6.5959,6.503
1:21:15,37.04,51,1.2077,1.2077
1:21:16,36.5,49,0,0
1:21:17,35.78,54,0,0
1:21:18,35.24,58,0,0
1:21:19,34.7,52,0,0
1:21:20,34.7,52,0,0
1:21:21,34.16,60,0,0
1:21:22,33.98,62,0,0
1:21:23,33.08,61,0,0
1:22:00,32.9,60,0,0
1:22:01,32,59,0,0
1:22:02,32.72,58,0,0
1:22:03,32.18,56,0,0
1:22:04,31.64,55,0,0
1:22:05,31.28,55,0,0
1:22:06,31.1,55,0,0
1:22:07,31.46,63,5.6669,2.8799
1:22:08,31.46,63,15.7001,8.7326
1:22:09,31.1,61,12.7273,12.2628
1:22:10,31.64,61,9.7545,9.7545
1:22:11,33.62,64,13.2847,13.1918
1:22:12,33.62,56,20.3451,17.3723
1:22:13,33.98,52,13.006,12.3557
1:22:14,33.62,60,9.3829,8.361
1:22:15,33.98,51,3.5302,2.5083
1:22:16,33.26,55,0,0
1:22:17,33.26,58,0,0
1:22:18,32.18,61,0,0
1:22:19,31.64,55,0,0
1:22:20,31.64,55,0,0
1:22:21,31.1,64,0,0
1:22:22,30.92,66,0,0
1:22:23,30.74,65,0,0
1:23:00,30.38,64,0,0
1:23:01,30.2,63,0,0
1:23:02,29.48,65,0,0
1:23:03,28.76,68,0,0
1:23:04,28.04,70,0,0
1:23:05,27.68,72,0,0
1:23:06,26.96,75,0,0
1:23:07,26.24,83,6.6888,2.2296
1:23:08,25.52,82,18.2084,7.2462
1:23:09,27.32,78,31.1215,6.2243
1:23:10,29.84,73,37.8103,7.432
1:23:11,31.46,76,40.4115,6.9675
1:23:12,33.26,69,37.6245,6.7817
1:23:13,34.34,49,22.296,13.935
1:23:14,34.7,43,18.0226,5.4811
1:23:15,35.42,47,4.5521,2.4154
1:23:16,34.52,49,0,0
1:23:17,32.36,53,0,0
1:23:18,32.72,55,0,0
1:23:19,33.62,73,0,0
1:23:20,33.08,57,0,0
1:23:21,31.28,59,0,0
1:23:22,30.74,68,0,0
1:23:23,29.66,74,0,0
1:24:00,28.58,81,0,0
1:24:01,27.5,89,0,0
1:24:02,26.96,91,0,0
1:24:03,26.42,92,0,0
1:24:04,25.88,94,0,0
1:24:05,25.7,94,0,0
1:24:06,24.62,93,0,0
1:24:07,24.26,93,3.5302,3.2515
1:24:08,24.8,89,6.7817,6.6888
1:24:09,27.32,82,19.7877,15.1427
1:24:10,29.12,73,16.3504,15.6072
1:24:11,32.72,78,20.0664,18.2084
1:24:12,33.62,77,33.0724,13.3776
1:24:13,34.16,70,11.4267,11.148
1:24:14,34.52,55,13.1918,9.29
1:24:15,34.7,57,4.5521,2.6941
1:24:16,34.34,55,0,0
1:24:17,32.18,61,0,0
1:24:18,28.94,76,0,0
1:24:19,28.04,82,0,0
1:24:20,27.86,76,0,0
1:24:21,26.96,77,0,0
1:24:22,27.32,78,0,0
1:24:23,27.5,77,0,0
1:25:00,27.5,77,0,0
1:25:01,27.68,76,0,0
1:25:02,25.88,80,0,0
1:25:03,24.08,85,0,0
1:25:04,22.28,89,0,0
1:25:05,20.3,88,0,0
1:25:06,23.72,90,0,0
1:25:07,26.6,88,6.0385,3.2515
1:25:08,26.96,84,12.077,9.9403
1:25:09,27.5,80,19.6019,15.2356
1:25:10,28.58,75,20.0664,17.7439
1:25:11,29.84,73,21.1812,18.6729
1:25:12,32,65,20.1593,17.651
1:25:13,33.26,65,15.8859,14.1208
1:25:14,33.44,62,9.9403,8.9184
1:25:15,33.8,60,3.716,2.9728
1:25:16,33.44,65,0,0
1:25:17,33.08,66,0,0
1:25:18,32.72,73,0,0
1:25:19,31.28,78,0,0
1:25:20,30.92,71,0,0
1:25:21,32,78,0,0
1:25:22,32,74,0,0
1:25:23,30.92,75,0,0
1:26:00,31.1,75,0,0
1:26:01,31.1,76,0,0
1:26:02,30.38,78,0,0
1:26:03,29.84,80,0,0
1:26:04,29.12,82,0,0
1:26:05,28.4,85,0,0
1:26:06,28.4,83,0,0
1:26:07,30.02,80,5.6669,3.6231
1:26:08,29.3,86,20.6238,4.9237
1:26:09,30.74,81,23.5037,14.6782
1:26:10,34.88,86,36.231,10.7764
1:26:11,39.38,58,40.876,7.5249
1:26:12,40.46,71,37.7174,7.8965
1:26:13,42.26,66,31.0286,6.1314
1:26:14,45.5,63,6.503,6.503
1:26:15,45.14,63,3.3444,2.9728
1:26:16,41,70,0,0
1:26:17,37.76,76,0,0
1:26:18,35.96,83,0,0
1:26:19,35.06,89,0,0
1:26:20,35.42,80,0,0
1:26:21,34.52,83,0,0
1:26:22,34.88,83,0,0
1:26:23,37.04,83,0,0
1:27:00,36.5,83,0,0
1:27:01,35.6,83,0,0
1:27:02,36.14,85,0,0
1:27:03,35.96,87,0,0
1:27:04,34.88,89,0,0
1:27:05,35.06,91,0,0
1:27:06,35.96,89,0,0
1:27:07,35.96,83,3.4373,3.2515
1:27:08,35.24,82,11.6125,10.0332
1:27:09,36.14,79,12.6344,12.2628
1:27:10,35.42,81,16.0717,15.5143
1:27:11,36.86,84,11.4267,11.4267
1:27:12,37.76,83,7.5249,7.5249
1:27:13,37.4,84,3.0657,3.0657
1:27:14,39.02,87,7.432,7.3391
1:27:15,38.66,87,2.787,2.6941
1:27:16,38.48,87,0,0
1:27:17,36.32,88,0,0
1:27:18,35.6,89,0,0
1:27:19,35.42,89,0,0
1:27:20,35.06,89,0,0
1:27:21,34.88,91,0,0
1:27:22,34.7,93,0,0
1:27:23,33.98,93,0,0
1:28:00,33.8,92,0,0
1:28:01,32.72,92,0,0
1:28:02,32.54,93,0,0
1:28:03,31.82,95,0,0
1:28:04,31.46,96,0,0
1:28:05,31.1,85,0,0
1:28:06,30.02,82,0,0
1:28:07,30.38,78,3.6231,3.4373
1:28:08,30.38,75,8.0823,7.8965
1:28:09,29.66,74,8.2681,8.2681
1:28:10,28.94,73,8.361,8.361
1:28:11,28.58,73,14.1208,14.0279
1:28:12,29.66,70,10.0332,10.0332
1:28:13,32.18,73,8.8255,8.8255
1:28:14,32.36,72,10.1261,9.29
1:28:15,32.36,69,5.2953,3.5302
1:28:16,31.82,69,0,0
1:28:17,31.1,68,0,0
1:28:18,30.92,73,0,0
1:28:19,31.1,72,0,0
1:28:20,31.1,72,0,0
1:28:21,30.92,75,0,0
1:28:22,30.38,73,0,0
1:28:23,30.38,76,0,0
1:29:00,30.56,79,0,0
1:29:01,30.56,83,0,0
1:29:02,29.84,84,0,0
1:29:03,29.3,86,0,0
1:29:04,28.58,87,0,0
1:29:05,27.86,87,0,0
1:29:06,26.6,86,0,0
1:29:07,26.96,90,3.4373,3.3444
1:29:08,26.96,93,8.8255,8.5468
1:29:09,27.68,89,14.4924,13.7492
1:29:10,28.76,87,12.9131,12.9131
1:29:11,28.76,87,22.7605,19.8806
1:29:12,29.66,88,28.3345,18.8587
1:29:13,30.74,83,20.7167,15.793
1:29:14,32.36,79,5.6669,5.6669
1:29:15,32.54,79,3.0657,2.9728
1:29:16,32.36,65,0,0
1:29:17,31.46,67,0,0
1:29:18,31.28,69,0,0
1:29:19,31.28,69,0,0
1:29:20,31.1,70,0,0
1:29:21,31.1,70,0,0
1:29:22,30.74,71,0,0
1:29:23,30.56,72,0,0
1:30:00,30.2,73,0,0
1:30:01,30.02,74,0,0
1:30:02,29.66,75,0,0
1:30:03,29.12,75,0,0
1:30:04,28.76,75,0,0
1:30:05,28.76,75,0,0
1:30:06,28.4,79,0,0
1:30:07,28.58,81,4.1805,3.8089
1:30:08,28.58,81,11.4267,10.219
1:30:09,29.12,78,20.7167,16.2575
1:30:10,30.02,74,16.9078,16.2575
1:30:11,31.1,70,19.6948,18.3942
1:30:12,31.46,63,18.6729,17.3723
1:30:13,31.82,64,14.0279,13.3776
1:30:14,32,64,11.0551,9.8474
1:30:15,32.18,65,4.5521,3.8089
1:30:16,32.54,65,0,0
1:30:17,31.82,69,0,0
1:30:18,31.46,69,0,0
1:30:19,32.18,65,0,0
1:30:20,31.1,65,0,0
1:30:21,30.56,66,0,0
1:30:22,30.38,67,0,0
1:30:23,30.38,68,0,0
1:31:00,30.2,70,0,0
1:31:01,30.2,71,0,0
1:31:02,30.02,72,0,0
1:31:03,30.02,73,0,0
1:31:04,29.84,74,0,0
1:31:05,29.84,74,0,0
1:31:06,29.48,74,0,0
1:31:07,29.48,74,3.9018,3.716
1:31:08,29.3,74,8.361,8.2681
1:31:09,29.48,76,9.3829,9.3829
1:31:10,29.84,76,7.6178,7.6178
1:31:11,30.2,75,8.8255,8.8255
1:31:12,30.56,79,8.4539,8.4539
1:31:13,30.92,79,6.8746,6.8746
1:31:14,31.1,79,6.0385,6.0385
1:31:15,31.28,78,3.9018,3.6231
1:31:16,30.92,77,0,0
1:31:17,30.56,79,0,0
1:31:18,29.3,81,0,0
1:31:19,29.12,80,0,0
1:31:20,28.76,78,0,0
1:31:21,29.48,78,0,0
1:31:22,30.2,79,0,0
1:31:23,30.92,81,0,0
2:01:00,32,83,0,0
2:01:01,32.18,83,0,0
2:01:02,32.36,84,0,0
2:01:03,32.54,85,0,0
2:01:04,32.54,86,0,0
2:01:05,32.54,87,0,0
2:01:06,32.54,91,0,0
2:01:07,32.36,90,5.6669,4.5521
2:01:08,32.18,92,15.1427,11.4267
2:01:09,32.72,91,23.3179,16.722
2:01:10,32.54,90,29.6351,19.6948
2:01:11,33.26,90,32.1434,20.6238
2:01:12,33.26,87,31.6789,18.6729
2:01:13,33.8,86,25.3617,15.8859
2:01:14,34.52,80,17.0936,10.5906
2:01:15,34.34,84,7.1533,3.9947
2:01:16,34.52,80,0,0
2:01:17,34.52,83,0,0
2:01:18,33.62,84,0,0
2:01:19,33.26,87,0,0
2:01:20,33.08,89,0,0
2:01:21,32.54,89,0,0
2:01:22,32.36,89,0,0
2:01:23,32.18,90,0,0
2:02:00,32.36,91,0,0
2:02:01,32.72,92,0,0
2:02:02,33.26,91,0,0
2:02:03,33.62,90,0,0
