# file...... results_be84c1a6.csv
# date...... Wed Nov  5 17:08:16 2025
# user...... tgeorgoulakis
# host...... (null)
# target.... house 2
# trigger... (none)
# interval.. 900
# limit..... 10000
# timestamp,house:total_load,washing_machine:base_power,dishwasher:base_power, indoor_lights:base_power, house:heating_setpoint, house:system_mode, house:hvac_load
2024-02-03 22:00:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-03 22:15:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-03 22:30:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-03 22:45:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-03 23:00:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-03 23:15:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-03 23:30:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-03 23:45:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 00:00:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-04 00:15:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-04 00:30:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-04 00:45:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-04 01:00:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 01:15:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 01:30:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 01:45:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 02:00:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 02:15:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 02:30:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 02:45:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 03:00:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 03:15:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 03:30:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 03:45:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 04:00:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 04:15:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 04:30:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 04:45:00 PST,+0.271074,+0,+0,+0.16,+70,HEAT,+0.105923
2024-02-04 05:00:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 05:15:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 05:30:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 05:45:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-04 06:00:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-04 06:15:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-04 06:30:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-04 06:45:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-04 07:00:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 07:15:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 07:30:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 07:45:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 08:00:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 08:15:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 08:30:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 08:45:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 09:00:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 09:15:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 09:30:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 09:45:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 10:00:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 10:15:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 10:30:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 10:45:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 11:00:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 11:15:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 11:30:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 11:45:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 12:00:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 12:15:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 12:30:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 12:45:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 13:00:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 13:15:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 13:30:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 13:45:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 14:00:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 14:15:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 14:30:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 14:45:00 PST,+0.365285,+0,+0,+0.25,+70,HEAT,+0.105923
2024-02-04 15:00:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 15:15:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 15:30:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 15:45:00 PST,+0.417728,+0,+0,+0.3,+70,HEAT,+0.105923
2024-02-04 16:00:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-04 16:15:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-04 16:30:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-04 16:45:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-04 17:00:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-04 17:15:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-04 17:30:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-04 17:45:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-04 18:00:00 PST,+0.617303,+0,+0,+0.49,+70,HEAT,+0.105923
2024-02-04 18:15:00 PST,+0.617303,+0,+0,+0.49,+70,HEAT,+0.105923
2024-02-04 18:30:00 PST,+0.617303,+0,+0,+0.49,+70,HEAT,+0.105923
2024-02-04 18:45:00 PST,+0.617303,+0,+0,+0.49,+70,HEAT,+0.105923
2024-02-04 19:00:00 PST,+0.627815,+0,+0,+0.5,+70,HEAT,+0.105923
2024-02-04 19:15:00 PST,+0.627815,+0,+0,+0.5,+70,HEAT,+0.105923
2024-02-04 19:30:00 PST,+0.627815,+0,+0,+0.5,+70,HEAT,+0.105923
2024-02-04 19:45:00 PST,+0.627815,+0,+0,+0.5,+70,HEAT,+0.105923
2024-02-04 20:00:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-04 20:15:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-04 20:30:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-04 20:45:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-04 21:00:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-04 21:15:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-04 21:30:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-04 21:45:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-04 22:00:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-04 22:15:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-04 22:30:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-04 22:45:00 PST,+0.470213,+0,+0,+0.35,+70,HEAT,+0.105923
2024-02-04 23:00:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 23:15:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 23:30:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-04 23:45:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-05 00:00:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 00:15:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 00:30:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 00:45:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 01:00:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 01:15:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 01:30:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 01:45:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 02:00:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 02:15:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 02:30:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 02:45:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 03:00:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 03:15:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 03:30:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 03:45:00 PST,+0.250191,+0,+0,+0.14,+70,HEAT,+0.105923
2024-02-05 04:00:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 04:15:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 04:30:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 04:45:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 05:00:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 05:15:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 05:30:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 05:45:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 06:00:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 06:15:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 06:30:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 06:45:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 07:00:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-05 07:15:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-05 07:30:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-05 07:45:00 PST,+0.496467,+0,+0,+0.375,+70,HEAT,+0.105923
2024-02-05 08:00:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 08:15:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 08:30:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 08:45:00 PST,+0.312906,+0,+0,+0.2,+70,HEAT,+0.105923
2024-02-05 09:00:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 09:15:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 09:30:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 09:45:00 PST,+0.260629,+0,+0,+0.15,+70,HEAT,+0.105923
2024-02-05 10:00:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 10:15:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 10:30:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 10:45:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 11:00:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 11:15:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 11:30:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 11:45:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 12:00:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 12:15:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 12:30:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 12:45:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 13:00:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 13:15:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 13:30:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 13:45:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 14:00:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 14:15:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 14:30:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 14:45:00 PST,+0.23455,+0,+0,+0.125,+70,HEAT,+0.105923
2024-02-05 15:00:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 15:15:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 15:30:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 15:45:00 PST,+0.286751,+0,+0,+0.175,+70,HEAT,+0.105923
2024-02-05 16:00:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-05 16:15:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-05 16:30:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-05 16:45:00 PST,+0.3915,+0,+0,+0.275,+70,HEAT,+0.105923
2024-02-05 17:00:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-05 17:15:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-05 17:30:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-05 17:45:00 PST,+0.548993,+0,+0,+0.425,+70,HEAT,+0.105923
2024-02-05 18:00:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 18:15:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 18:30:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 18:45:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 19:00:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 19:15:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 19:30:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 19:45:00 PST,+0.601537,+0,+0,+0.475,+70,HEAT,+0.105923
2024-02-05 20:00:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-05 20:15:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-05 20:30:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-05 20:45:00 PST,+0.575263,+0,+0,+0.45,+70,HEAT,+0.105923
2024-02-05 21:00:00 PST,+0.522727,+0,+0,+0.4,+70,HEAT,+0.105923
2024-02-05 21:15:00 PST,+0.522727,+0,+0,+0.4,+70,HEAT,+0.105923
2024-02-05 21:30:00 PST,+0.522727,+0,+0,+0.4,+70,HEAT,+0.105923
2024-02-05 21:45:00 PST,+0.522727,+0,+0,+0.4,+70,HEAT,+0.105923
2024-02-05 22:00:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 22:15:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 22:30:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 22:45:00 PST,+0.443966,+0,+0,+0.325,+70,HEAT,+0.105923
2024-02-05 23:00:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-05 23:15:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-05 23:30:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
2024-02-05 23:45:00 PST,+0.339086,+0,+0,+0.225,+70,HEAT,+0.105923
